"price_in_rp","address","district","city","lat","long","land_size_m2","building_size_m2","carports","electricity","floors","property_condition","building_orientation","garages","furnishing","Y"
3.5e+09,"Gading Serpong, Tangerang","Gading Serpong"," Tangerang",-6.2433511,106.6174456,300,157,1,"3300 mah",1,"bagus","utara",1,"unfurnished",3.5e+09
2.1e+09,"Gading Serpong, Tangerang","Gading Serpong"," Tangerang",-6.2433511,106.6174456,119,97,2,"2200 mah",2,"bagus","timur laut",0,"semi furnished",2.1e+09
2.72e+09,"Gading Serpong, Tangerang","Gading Serpong"," Tangerang",-6.2433511,106.6174456,144,250,1,"3500 mah",2,"bagus","selatan",1,"semi furnished",2.72e+09
2.96e+09,"Gading Serpong, Tangerang","Gading Serpong"," Tangerang",-6.2433511,106.6174456,96,116,0,"2200 mah",2,"baru","utara",0,"unfurnished",2.96e+09
5.05e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,140,176,1,"3500 mah",2,"baru","utara",2,"semi furnished",5.05e+09
9.6e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,220,398,2,"10600 mah",3,"baru","selatan",1,"unfurnished",9.6e+09
2.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,84,126,2,"2200 mah",3,"baru","selatan",0,"furnished",2.7e+09
1.2e+10,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,300,480,4,"16500 mah",3,"bagus sekali","utara",2,"unfurnished",1.2e+10
4e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,128,183,2,"4400 mah",3,"bagus","selatan",0,"unfurnished",4e+09
1.25e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,90,65,1,"2200 mah",2,"bagus","selatan",1,"unfurnished",1.25e+09
1e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,63,83,2,"3300 mah",2,"baru","selatan",2,"furnished",1e+09
1.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,73,1,"2200 mah",2,"baru","selatan",0,"furnished",1.7e+09
1.3e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,48,45,1,"2200 mah",2,"bagus","selatan",1,"furnished",1.3e+09
1.8e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,70,78,1,"2200 mah",2,"bagus","barat daya",1,"unfurnished",1.8e+09
5.99e+08,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,70,50,1,"1300 mah",2,"baru","utara",2,"unfurnished",5.99e+08
1.45e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,50,68,1,"2200 mah",2,"baru","selatan",0,"furnished",1.45e+09
1.6e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,78,2,"2200 mah",2,"bagus","selatan",0,"unfurnished",1.6e+09
2.8e+10,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,801,1046,3,"7700 mah",3,"baru","timur",3,"semi furnished",2.8e+10
4.99e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,300,175,1,"2200 mah",2,"bagus sekali","barat daya",1,"semi furnished",4.99e+09
1.85e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,70,78,1,"2200 mah",2,"bagus","utara",0,"furnished",1.85e+09
5e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,1884,500,4,"6600 mah",2,"baru","timur",2,"unfurnished",5e+09
1e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,64,65,0,"2200 mah",2,"baru","timur",0,"unfurnished",1e+09
9e+08,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,53,60,2,"2200 mah",2,"baru","timur",0,"unfurnished",9e+08
9.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,372,250,3,"4400 mah",3,"bagus","selatan",3,"unfurnished",9.7e+09
3.1e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,181,182,3,"4400 mah",2,"bagus sekali","timur",1,"furnished",3.1e+09
9.9e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,220,398,2,"13900 mah",3,"bagus sekali","timur",1,"semi furnished",9.9e+09
4.2e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,150,190,3,"2200 mah",2,"bagus sekali","utara",3,"unfurnished",4.2e+09
1.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,67,1,"2200 mah",2,"bagus sekali","utara",1,"unfurnished",1.7e+09
6.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,240,350,1,"4400 mah",2,"bagus","selatan",1,"semi furnished",6.7e+09
3.3e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,225,120,1,"3300 mah",2,"bagus","utara",1,"semi furnished",3.3e+09
1.3e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,32,90,2,"2200 mah",3,"bagus","selatan",0,"semi furnished",1.3e+09
3.3e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,237,143,2,"3500 mah",2,"bagus sekali","selatan",0,"semi furnished",3.3e+09
2.7e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,206,280,0,"lainnya mah",2,"bagus","barat",1,"unfurnished",2.7e+09
8e+08,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,65,2,"2200 mah",2,"baru","selatan",0,"unfurnished",8e+08
1.85e+10,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,396,465,2,"13200 mah",3,"bagus sekali","utara",2,"semi furnished",1.85e+10
2.5e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,98,88,1,"2200 mah",2,"bagus","utara",0,"semi furnished",2.5e+09
2.19e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,66,86,1,"2200 mah",2,"baru","timur laut",0,"furnished",2.19e+09
5.08e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,153,147,2,"4400 mah",2,"baru","utara",0,"unfurnished",5.08e+09
1.4e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,45,0,"2200 mah",2,"bagus","utara",2,"furnished",1.4e+09
7.85e+08,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,85,60,0,"1300 mah",2,"baru","utara",0,"unfurnished",7.85e+08
1e+10,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,435,438,2,"3500 mah",2,"bagus","barat",2,"unfurnished",1e+10
1.65e+09,"BSD City, Tangerang","BSD City"," Tangerang",-6.3007333,106.586126,60,73,1,"2200 mah",2,"bagus","timur",0,"unfurnished",1.65e+09
6.9e+09,"BSD The Icon, Tangerang","BSD The Icon"," Tangerang",-6.3147526,106.6454227,224,350,2,"7700 mah",3,"bagus sekali","selatan",0,"semi furnished",6.9e+09
3.7e+09,"BSD The Icon, Tangerang","BSD The Icon"," Tangerang",-6.3147526,106.6454227,200,175,1,"2200 mah",2,"bagus","utara",1,"unfurnished",3.7e+09
3.5e+09,"BSD Kencana Loka, Tangerang","BSD Kencana Loka"," Tangerang",-6.3132214,106.6534347,144,180,1,"4400 mah",2,"sudah renovasi","selatan",0,"semi furnished",3.5e+09
2.2e+09,"BSD Kencana Loka, Tangerang","BSD Kencana Loka"," Tangerang",-6.3132214,106.6534347,188,195,1,"3500 mah",2,"bagus sekali","timur",1,"semi furnished",2.2e+09
3.2e+09,"BSD Delatinos, Tangerang","BSD Delatinos"," Tangerang",-6.3218075,106.6720399,160,180,2,"3500 mah",2,"sudah renovasi","utara",0,"semi furnished",3.2e+09
1.15e+10,"BSD Delatinos, Tangerang","BSD Delatinos"," Tangerang",-6.3218075,106.6720399,426,653,1,"10600 mah",3,"sudah renovasi","utara",1,"furnished",1.15e+10
2e+09,"BSD Delatinos, Tangerang","BSD Delatinos"," Tangerang",-6.3218075,106.6720399,96,100,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",2e+09
3.75e+09,"BSD Delatinos, Tangerang","BSD Delatinos"," Tangerang",-6.3218075,106.6720399,163,278,2,"3500 mah",3,"bagus","selatan",0,"semi furnished",3.75e+09
6.3e+08,"Cikupa Citra Raya, Tangerang","Cikupa Citra Raya"," Tangerang",-6.2452287,106.5037491,96,120,2,"2200 mah",2,"bagus","selatan",1,"unfurnished",6.3e+08
4.55e+08,"Cikupa Citra Raya, Tangerang","Cikupa Citra Raya"," Tangerang",-6.2452287,106.5037491,72,72,1,"1300 mah",1,"baru","utara",1,"unfurnished",4.55e+08
6.75e+08,"Cikupa Citra Raya, Tangerang","Cikupa Citra Raya"," Tangerang",-6.2452287,106.5037491,72,110,1,"2200 mah",2,"baru","timur",1,"unfurnished",6.75e+08
6.85e+08,"Cikupa Citra Raya, Tangerang","Cikupa Citra Raya"," Tangerang",-6.2452287,106.5037491,72,65,1,"2200 mah",1,"baru","selatan",1,"unfurnished",6.85e+08
6.1e+08,"Cikupa Citra Raya, Tangerang","Cikupa Citra Raya"," Tangerang",-6.2452287,106.5037491,90,75,1,"2200 mah",1,"baru","selatan",1,"unfurnished",6.1e+08
2.7e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,100,84,2,"2200 mah",3,"baru","timur laut",0,"furnished",2.7e+09
5.7e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,365,400,1,"4400 mah",1,"bagus","timur",0,"unfurnished",5.7e+09
2.77e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,84,126,1,"2200 mah",3,"baru","selatan",0,"furnished",2.77e+09
2.8e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,84,126,0,"lainnya mah",3,"baru","tenggara",0,"unfurnished",2.8e+09
1.37e+10,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,18,22,1,"lainnya mah",2,"bagus","tenggara",0,"semi furnished",1.37e+10
1.9e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,66,86,1,"2200 mah",2,"baru","selatan",0,"furnished",1.9e+09
4e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,112,180,2,"lainnya mah",3,"baru","selatan",0,"unfurnished",4e+09
3.12e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,128,144,1,"4400 mah",2,"bagus","utara",1,"unfurnished",3.12e+09
2.7e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,100,84,2,"2200 mah",3,"baru","timur laut",0,"furnished",2.7e+09
1e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,61,69,2,"2200 mah",2,"baru","timur",2,"unfurnished",1e+09
2.77e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,84,126,1,"2200 mah",3,"baru","utara",0,"furnished",2.77e+09
1.32e+10,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,265,385,2,"7700 mah",3,"baru","utara",2,"semi furnished",1.32e+10
9.79e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,200,358,2,"7700 mah",3,"baru","utara",2,"semi furnished",9.79e+09
1.34e+10,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,264,485,2,"4400 mah",1,"baru","timur",2,"unfurnished",1.34e+10
6e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,136,242,0,"4400 mah",1,"baru","timur",2,"unfurnished",6e+09
1.9e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,66,86,1,"2200 mah",2,"baru","timur",0,"furnished",1.9e+09
7.8e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,180,280,2,"5500 mah",3,"bagus","utara",1,"unfurnished",7.8e+09
6e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,275,320,1,"4400 mah",2,"bagus sekali","barat",1,"unfurnished",6e+09
6.65e+08,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,85,60,1,"1300 mah",2,"baru","utara",2,"semi furnished",6.65e+08
2.8e+10,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,801,1046,3,"lainnya mah",3,"baru","timur laut",3,"semi furnished",2.8e+10
1.04e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,63,83,2,"3500 mah",2,"baru","selatan",0,"unfurnished",1.04e+09
3.5e+10,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,684,545,1,"3500 mah",3,"baru","timur",4,"unfurnished",3.5e+10
1.43e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,68,80,1,"3500 mah",2,"baru","utara",0,"semi furnished",1.43e+09
5.95e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,136,242,2,"4400 mah",3,"baru","utara",0,"semi furnished",5.95e+09
1.5e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,32,90,0,"2200 mah",3,"bagus sekali","selatan",0,"unfurnished",1.5e+09
2.95e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,153,230,2,"3500 mah",2,"bagus sekali","utara",0,"semi furnished",2.95e+09
1e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,74,69,2,"2200 mah",2,"baru","barat",0,"semi furnished",1e+09
2.77e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,84,126,1,"2200 mah",3,"baru","utara",0,"furnished",2.77e+09
4.3e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,250,200,1,"3500 mah",2,"bagus","utara",0,"semi furnished",4.3e+09
8.75e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,220,285,1,"7700 mah",2,"bagus","selatan",1,"semi furnished",8.75e+09
9.5e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,435,438,2,"5500 mah",2,"bagus","barat",2,"unfurnished",9.5e+09
5.95e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,385,450,3,"7700 mah",2,"bagus sekali","timur",1,"semi furnished",5.95e+09
7.65e+08,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,60,80,1,"2200 mah",2,"baru","selatan",1,"unfurnished",7.65e+08
9.5e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,540,345,1,"7600 mah",2,"bagus","barat laut",1,"semi furnished",9.5e+09
6.55e+08,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,68,60,1,"1300 mah",2,"baru","timur",2,"semi furnished",6.55e+08
2.11e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,80,78,1,"2200 mah",2,"baru","utara",0,"furnished",2.11e+09
1.75e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,77,85,1,"2200 mah",2,"bagus","selatan",0,"unfurnished",1.75e+09
1.66e+09,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,35,103,0,"2200 mah",3,"bagus","selatan",0,"furnished",1.66e+09
6.55e+08,"BSD, Tangerang","BSD"," Tangerang",-6.3007333,106.586126,61,60,1,"1300 mah",2,"baru","timur",2,"semi furnished",6.55e+08
1.2e+09,"Ciledug, Tangerang","Ciledug"," Tangerang",-6.240094,106.704859,120,160,2,"4400 mah",2,"bagus","timur",0,"semi furnished",1.2e+09
1.28e+09,"Ciledug, Tangerang","Ciledug"," Tangerang",-6.240094,106.704859,200,123,0,"2200 mah",1,"bagus","tenggara",1,"semi furnished",1.28e+09
6.85e+08,"Rawakalong, Tangerang","Rawakalong"," Tangerang",-6.3715057,106.6763056,64,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",6.85e+08
7.45e+08,"Sindang Jaya, Tangerang","Sindang Jaya"," Tangerang",-6.1677445,106.4977165,102,46,1,"2200 mah",1,"baru","utara",0,"unfurnished",7.45e+08
1.05e+09,"Sindang Jaya, Tangerang","Sindang Jaya"," Tangerang",-6.1677445,106.4977165,140,80,1,"2200 mah",2,"bagus sekali","selatan",1,"unfurnished",1.05e+09
2.75e+09,"Sindang Jaya, Tangerang","Sindang Jaya"," Tangerang",-6.1677445,106.4977165,180,214,3,"3500 mah",2,"baru","barat",0,"semi furnished",2.75e+09
2.8e+09,"Sindang Jaya, Tangerang","Sindang Jaya"," Tangerang",-6.1677445,106.4977165,160,190,2,"3500 mah",2,"baru","selatan",0,"unfurnished",2.8e+09
1.8e+09,"Sindang Jaya, Tangerang","Sindang Jaya"," Tangerang",-6.1677445,106.4977165,180,142,1,"5500 mah",2,"bagus","barat",2,"unfurnished",1.8e+09
7.5e+08,"Cisauk, Tangerang","Cisauk"," Tangerang",-6.327523,106.6249784,72,57,1,"2200 mah",2,"bagus","barat laut",0,"unfurnished",7.5e+08
9.69e+08,"Cisauk, Tangerang","Cisauk"," Tangerang",-6.327523,106.6249784,60,51,2,"2200 mah",2,"baru","selatan",0,"unfurnished",9.69e+08
7.55e+08,"Cisauk, Tangerang","Cisauk"," Tangerang",-6.327523,106.6249784,78,60,1,"1300 mah",2,"baru","utara",0,"unfurnished",7.55e+08
8e+08,"Cisauk, Tangerang","Cisauk"," Tangerang",-6.327523,106.6249784,60,70,2,"2200 mah",2,"baru","selatan",2,"unfurnished",8e+08
3.6e+09,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,253,138,2,"3500 mah",2,"bagus","selatan",0,"unfurnished",3.6e+09
5e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,60,36,1,"1300 mah",1,"bagus","timur",0,"unfurnished",5e+08
3.6e+09,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,253,138,2,"3500 mah",2,"bagus","selatan",0,"unfurnished",3.6e+09
5e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,60,36,1,"1300 mah",1,"bagus","timur",0,"unfurnished",5e+08
5e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,60,36,1,"1300 mah",1,"bagus","timur",0,"unfurnished",5e+08
9.54e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,83,1,"2200 mah",2,"baru","selatan",0,"unfurnished",9.54e+08
1.5e+09,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,120,2,"2200 mah",2,"sudah renovasi","timur",0,"furnished",1.5e+09
1.3e+09,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,108,200,2,"2200 mah",2,"bagus sekali","timur",0,"semi furnished",1.3e+09
8e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,67,0,"2200 mah",1,"bagus","selatan",0,"unfurnished",8e+08
6.25e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,45,1,"1300 mah",1,"bagus sekali","barat",0,"unfurnished",6.25e+08
8.32e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,78,1,"2200 mah",2,"bagus sekali","selatan",1,"unfurnished",8.32e+08
6.48e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,39,0,"1300 mah",1,"bagus sekali","selatan",0,"unfurnished",6.48e+08
8.43e+08,"Curug, Tangerang","Curug"," Tangerang",-6.2368145,106.566375,72,54,1,"2200 mah",2,"baru","utara",1,"semi furnished",8.43e+08
3.3e+09,"Pagedangan, Tangerang","Pagedangan"," Tangerang",-6.2971785,106.6157741,225,120,1,"3300 mah",2,"bagus","utara",0,"unfurnished",3.3e+09
6.79e+08,"Pagedangan, Tangerang","Pagedangan"," Tangerang",-6.2971785,106.6157741,72,36,1,"2200 mah",1,"baru","selatan",1,"unfurnished",6.79e+08
6.6e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,60,72,1,"1300 mah",1,"bagus","barat",0,"unfurnished",6.6e+08
6.6e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,60,72,1,"1300 mah",1,"bagus","barat",0,"unfurnished",6.6e+08
6.6e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,60,72,1,"1300 mah",1,"bagus","barat",0,"unfurnished",6.6e+08
6.6e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,60,72,1,"1300 mah",1,"bagus","barat",0,"unfurnished",6.6e+08
9.5e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,96,80,1,"1300 mah",1,"sudah renovasi","utara",0,"unfurnished",9.5e+08
7.5e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,90,60,1,"1300 mah",1,"sudah renovasi","utara",0,"semi furnished",7.5e+08
7.55e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,78,60,1,"1300 mah",2,"baru","utara",0,"unfurnished",7.55e+08
7.85e+08,"Kelapa Dua, Tangerang","Kelapa Dua"," Tangerang",-6.2392714,106.61373,85,60,1,"1300 mah",2,"baru","utara",0,"unfurnished",7.85e+08
9.45e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,83,1,"2200 mah",2,"baru","selatan",1,"unfurnished",9.45e+08
9e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,83,1,"2200 mah",2,"bagus","timur",0,"unfurnished",9e+08
9.45e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,83,2,"2200 mah",2,"baru","selatan",0,"unfurnished",9.45e+08
6.5e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,36,1,"1300 mah",1,"bagus","selatan",0,"furnished",6.5e+08
9.54e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,78,2,"2200 mah",2,"baru","utara",0,"unfurnished",9.54e+08
9.75e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,72,78,1,"2200 mah",2,"baru","selatan",1,"unfurnished",9.75e+08
8e+08,"Karawaci, Tangerang","Karawaci"," Tangerang",-6.1828701,106.617579,60,65,2,"2200 mah",2,"baru","selatan",0,"unfurnished",8e+08
7.55e+08,"Cikokol, Tangerang","Cikokol"," Tangerang",-6.2058045,106.6332435,78,60,1,"1300 mah",2,"baru","timur",0,"unfurnished",7.55e+08
7.85e+08,"Cikokol, Tangerang","Cikokol"," Tangerang",-6.2058045,106.6332435,85,60,1,"1300 mah",2,"baru","utara",0,"unfurnished",7.85e+08
4.5e+08,"Cibodas, Tangerang","Cibodas"," Tangerang",-6.2035316,106.6084805,60,46,0,"2200 mah",2,"baru","timur",2,"unfurnished",4.5e+08
2.2e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,105,126,2,"2200 mah",2,"bagus","utara",0,"semi furnished",2.2e+09
4.25e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,420,316,2,"2200 mah",2,"bagus","selatan",2,"unfurnished",4.25e+09
2.9e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,160,190,2,"4400 mah",2,"bagus","selatan",0,"unfurnished",2.9e+09
1.85e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,160,180,0,"3500 mah",2,"baru","selatan",0,"semi furnished",1.85e+09
2.25e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,160,134,2,"3500 mah",2,"baru","utara",0,"unfurnished",2.25e+09
1.9e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,180,200,1,"4400 mah",2,"sudah renovasi","utara",0,"semi furnished",1.9e+09
1.3e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,54,124,2,"4400 mah",3,"bagus","selatan",0,"semi furnished",1.3e+09
1.4e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,96,112,0,"2200 mah",2,"baru","selatan",0,"unfurnished",1.4e+09
9.8e+08,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,136,84,1,"2200 mah",1,"bagus","utara",0,"unfurnished",9.8e+08
1.35e+09,"Cikupa, Tangerang","Cikupa"," Tangerang",-6.217129,106.5131048,160,81,0,"2200 mah",1,"bagus","utara",0,"unfurnished",1.35e+09
1.25e+10,"BSD De Park, Tangerang","BSD De Park"," Tangerang",-6.2894318,106.6344454,474,500,2,"23000 mah",2,"bagus sekali","utara",2,"furnished",1.25e+10
